text,label
elecciones en perú la amenaza de pedro castillo de expulsar a venezolanos afecta directamente a chile,0
lamentable cristian para allá vamos mismo libreto siempre le digo a mis conocidos tú crees que en venezuela no hay gente inteligente con estudios preparada somos mejores que los venezolanos ellos eran ricos ricos tenían acceso a mundo las mejores escualos ahí están…,0
siete venezolanos con covid a horas del inicio de la copa américa,0
traten de crear un canal de youtube como el futven donde transmitan los juegos habemos muchos venezolanos en el extranjero deseosos de ver beisbol saludos y exitos,0
chile seguro fueron los venezolanos iluminados dos mas para q la corte suprema les revoque la expulsión 🤦🏻‍♂️,0
finalmente en mi sueño zorra soñé q el colo jugaba fase previa de sudaca con un equipo q se llamaba cansino si como la vacuna eran venezolanos y no tan malos de hecho estaban jugando contra botafogo por lali,0
dejate de webiar todos por culpa de tu modelo tenemos manadas de venezolanos acá comunista tonto,1
1 es una porquería por los alrededores del parque centenario 🤦🏻‍♂️ muchos venezolanos 🇻🇪 maricones y prostitutas y vean las aceras apestan a meado 🤦🏻‍♂️ y debería ser la calle principal de la ciudad y de la mejor aspecto,1
en el 🚇 han pasado 2 venezolanos pidiendo en un tramo unos “desinfectando” y luego una mujer con niños vendiendo dulces 😩,0
una pena unos venezolanos y argentinos que básicamente aburren a la muerte con un tono y un ritmo atroz han descubierto la hiperinflación y también la escasez como medida de valor “nosotros como bitcoiners” ni entren,0
populista de mierda predijo la miseria y de ahí no salen quizá cuando entiendan zurdos que los venezolanos repartidos en el mundo no se fueron porque les dio la gana,0
🔴 ahora en medio de las expulsiones masivas de venezolanos durante los fines de semana el presidente de la corte suprema instruye a cortes de apelaciones para que se reúnan en horario inhábil ante interposición de recursos de amparo urgentes,0
igualmente no solo los venezolanos están entrando… el resto tb,0
apuesto q expulsan a los venezolanos q no aceptaron el chantaje de los fachos y dejan en chile a los venezofachos,0
corte suprema falla a favor de seis ciudadanos venezolanos y deja sin efecto decretos de expulsión por ser arbitrarios e ilegales,0
señores si nadie avisa y presiona legalmente el chiste se cuenta solo créanme un buen ejemplo para no elegir comunistas durante 7 años lo han advertido los venezolanos que estan en nuestro país no es normal el nivel de personas electas que hay en nuestro país,0
llerena nunca lo imaginé quieren hacer lo mismo que hicieron los venezolanos,0
si realmente fueses demócrata te preocuparías de las expulsiones de muchos venezolanos que está realizando este gobierno de piñera que los trata como a ratas te quedas calladita,0
crisis migratoria gobierno decreta expulsión de 1691 venezolanos en 4 meses pero enfrenta dificultades para materializar su salida del país,0
para el académico de la facultad de derecho e integrante de la cátedra de racismos y migraciones el rol que cumplió este fin de semana la corte de santiago al decretar orden de no innovar e impedir así la expulsión de una persona…,0
“tirón de orejas” internacional para el gobierno agencias de la onu en chile critican expulsión de migrantes venezolanos,0
hay q ser realmente tonto para votar x jadue y vivir como los venezolanos 🇨🇱🌟🇨🇱🌟🇨🇱🌟,1
crisis migratoria gobierno decreta expulsión de 1691 venezolanos en 4 meses pero enfrenta dificultades para materializar su salida del país,0
toda generalización es mala pero emiten opiniones prepotentes sobre lo imbéciles que son los chilenos ¿que se han creído y los demás inmigrantes no opinan creo que se evidencia una enorme falta de educación que era de lo que se jactaban muchos venezolanos que desilusión,0
y estos izquierdistas de cdo se van a preocupar de los asesinos y dictadores y “tirón de orejas” internacional para el gobierno agencias de la onu en chile critican expulsión de migrantes venezolanos,0
“tirón de orejas” internacional para el gobierno agencias de la onu en chile critican expulsión de migrantes venezolanos,0
indigna ya que piñera invitó a los venezolanos para que tuvieran mejor vida éste gob y tod@s los del parlamento de derecha y ultraderecha mienten y mienten porque están desesperados y las expulsiones que están pasando de extranjeros es para generar empleos miserables p chile,0
verdad que los venezolanos y cubanos salen de turista de los modelos neocomunistas andaaa,0
falcón chile lo mismo les dijo chávez a los venezolanos años después ya todos sabemos la triste historia ojo por quien votas la izquierda radical va por tus ahorros 👇👇👇👇👇👇👇👇👇👇👇👇,1
eso es correcto amigo lamentablemente a ustedes por el camino que van les pasará igual que a nosostros los venezolanos que nunca votamos ni por chávez ni por maduro pagarán justos por pecadores,0
se mezclarian con los venezolanos que entran diariamente,0
de tempranito trabajando hoy nos toca alegar dos amparos buscando anular 2 decretos de expulsión dictados x intendencia de valpo en contra de hermanos migrantes venezolanos vamos con todo 💪🏼💪🏼,0
bien ahí via,0
que coman mierda como los venezolanos,0
cuantos venezolanos arrancando de perú camino a chile no saben lo que les espera acá con más izquierda,0
será que se refiere a los venezolanos que vivimos fuera de venezuela 😒😒😒,0
bravooooo que derecho a opinar sobre nuestro país los venezolanos ya me habían dicho dales la mano y te echaran de tu propia casa que se vayan,0
pero acá habrá que vivir la trilogía completa para poder entender se tiene el metro lleno de venezolanos pidiendo limosna porque el socialismo destruyó el país pero acá quieren votar por el pc o el fa,1
país que pisan los venezolanos se vuelve comunista jajajaj,0
“no importa lo bueno que sea si apoyas al político diferente al que yo apoyo entonces eres malo” en esto nos convirtieron los políticos venezolanos…,0
piñera fue a colombia a invitar a los venezolanos y a hacer el ridículo y ahora los expulsa separando a padres de hijos,0
los venezolanos ya sabemos esta historia en el 1998 nosotros no tuvimos a un millón de cubanos en venezuela advirtiéndonos de no cometer el error de chavez ustedes si lo tuvieron no es lo mismo invocar al diablo que verlo llegar lo siento se que tu lucha se tendrá,0
es como las arepas para los venezolanos,0
pero era un buen negocio llegar a victimizarse como si alrededor de la mitad de estos ilustres venezolanos tienen causas judiciales y otros no realizaron su trámites migratorios oportunamente bueno@la izquierda anárquica tendrá argumentos para seguir con pantalla y excusas,0
cualquier evento político en latinoamérica los venezolanos nosotros venimos del futuro,0
serian tan gentiles de parar el envio de venezolanos a chile¡ no estan los tirmpos para mantener a nadie no seguiremos pagando la ineptitud de su disque presidente no los quetemos en chile fueraaaa🤬🤬,0
yo a los venezolanos q conozco nos decían q esto iba a pasar y q no votaramos apruebo el problema son los chilenos especialmente los jóvenes llenos de sueños,0
bancada dc inicia fiscalización por expulsión de más de 50 venezolanos en medio de la pandemia,0
vamos a realizar una corrección al meme todos los venezolanos que emigraron a perú en este momento 😜,0
significa que se va a venir a chile el resto de venezolanos que quedan en su pais esto es demencial claro que esto corresponde a un plan macabro ahora si que habría hambre y para muchos,0
peru ahora sabrán porque los venezolanos escaparon de venezuela,0
parece que cuando hay cualquier elección los venezolanos se convierten en politólogos expertos,0
ojalá y lo digo por mis amigos y familiares que aun residen allá no lleguen vivir en carne propia la desgracia de miles de venezolanos que llegaron a sus tierras a los que muchos de ellos tildaron de invasores delincuentes narcotraficantes y prostitutas,0
me tienen chata los venezolanos con sus predicciones,0
pobres venezolanos que se fueron a perú arrancando de maduro y ahora se les viene castillo 😱😱😱,0
venezolanos preparando maletas en perú pronto lo harán en chile con jadue presidente,0
indignada los venezolanos con sus consignas anticomunistas impulsaron el voto a favor de castillo el mundo dice si los venecos no lo quieren entonces debe ser la mejor opción,0
¿a los venezolanos le están solicitando visa para entrar a peru,0
a espaldas de los ciudadanos el gobierno expulsa a migrantes venezolanos domingo so capa de que ingresaron ilegalmente al país dónde queda “ o el asilo contra la opresión”,0
nose si los echaría a todos no creo que sea esa la forma aunque meten mucha bulla y opinan mucho pero tengo amigos muy buenos venezolanos que la pasaron horrible en el camino y hoy trabajan por chile así quiero a muchos y otros no como a chilenos somos herman@s 🖐️,1
seguro esta incluyendo a los venezolanos que nos vacunamos en el extranjero porque esas cuentas no cuadran 🤣,0
no sé quién da más pena sobre las elecciones en perú los que apoyan al socialista en latinoamérica dps de todo lo que ha pasado o los venezolanos apoyando como si fuera jesucristo a la hija del papá sentenciado por violación de derechos humanos,0
sin saber que es por favor lo más cercano lo vivieron nuestros padres y abuelos durante la up hay testimonio de miles de venezolanos que llegaron a chile además basta con solo saber algo de historia para saber que fue la urss y sigue siendo cuba,0
venezofachos se irán a peru si gana keiko por que les cuento se viene el terror el hambre la miseria comunista con presidente los otro venezolanos tranquilitos no más,1
convengamos que son unas ratas cobardes,0
comunismo es comunismo es cualquier latitud del mundo 🌎 no vengan con cuentos de idiosincrasia de que aquí es distinto esa utopía no existe es una fábrica de pobres lo que si es fastidioso es quizá la forma de algunos decirlo venezolanos venezuela keiko perú castillo,1
y a qué hora empiezan los venezolanos ridículos a decir que perú va a terminar como venezuela y bla bla bla pregunta seria como pa silenciar palabras digo yo,0
con lo de keiko en perú donde mierda se van a ir los venezolanos ahora,0
y los venezolanos votan en estas elecciones,0
vacunas 💉 ya para venezolanos 🇻🇪 que tristeza,0
video gobierno confirma expulsión de 57 migrantes venezolanos vía jef y se los entregan a maduro,0
ardua polémica genera expulsión de ciudadanos venezolanos de nuestro país,0
hoy los venezolanos están pidiendo plata en las esquinas y están con sus hijos para dar pena esta entrando mierdalllllllll,1
servicio jesuita a migrantes sjm informó que han sido detenidos 30 migrantes venezolanos los cuales serían expulsados en la madrugada impidiendo así la presentación de recursos de amparo interior chile,0
amén virgen de coromoto tú eres honra y gloria de nuestro pueblo consuelo de los afligidos y esperanza de los que en ti confiamos ten piedad y misericordia de todos los venezolanos,0
que vergüenza este gobierno violador de ddhh expulsando a lxs hermanxs venezolanos migrar es un derecho,0
niun brillo venezolanos jaja,0
jaja vamos a parecer a nuestros vecinos venezolanos,0
los venezolanos no saben trabajar solo pedir plata hdep,1
hacer la jaula más cómoda para algunos dentro del sistema de mafias no para los venezolanos en general solo para algunos la propuesta,0
conozco a varios venezolanos profesionales que me cuentan de las empresas abandonadas en sectores industriales porque en algún momento las expropiaron y luego no las pudieron echar a andar lo peor es que más de 5 millones han salido de su país para enviar dinero a su gente,0
la séptima jornada del premundial fue histórica 2 árbitros principales estuvieron a cargo 2 venezolanos 2 buenas actuaciones felicitaciones podemos seguir creciendo,0
mira con toda la ironía que usas te digo bien que las cosas hayan mejorado en otros aspectos pero el resto del país sigue en la mierda disfruta de esa burbuja que solo unos pocos venezolanos tienen acceso,0
por supuesto que vas a tener países que lo intenten banear pero es imposible cosa de preguntarle a los argentino o venezolanos si los politicos lograron banear el dolar ley de gresham dinero malo circula y el bueno se guarda para eliminar bitcoin tendrías q eliminar internet,0
te podría decir lo que viene después de eso los venezolanos tenemos toditos los spoilers,0
que le pida a cuba su famosa abdhala y la soberana 2 hasta maduro desconfía de los candidatos vacunales cubanos por algo será jajajaja parece que tan we no son los venezolanos jajaja,0
¿estuviste alguna vez en venezuela o tu opinión es solo con los pocos venezolanos que has conocido acá en solo la ignorancia o la xenofobia pueden fundar una declaración de ese tipo y vale sobre cualquier nacionalidad,0
el asesinato de una mujer en el callao por expresarse contra la dictadura de maduro es uno de muchos asesinatos que no salen a la luz pública los venezolanos vivimos bajo amenazas constante,0
8 de cada 10 venezolanos que conozcas serán personas trabajadoras educadas buenas agradecidas y sin malas intenciones en tu país los otros 2 se criaron con malas costumbres sociales y no representan la mayoría aunque son los que más se notan,0
dulcita tu eres una mujer emprendedora tienes algún gremio al que perteneces expon está idea entre otros venezolanos vecinos compañeros de trabajo empleados para que se replique la idea,0
es gracias a los árbitros venezolanos con var roban igual es un chiste,0
la queja no puede tener mucho sentido si los mismos venezolanos llevaron al chavismo al poder ya vemos lo que pasa en argentina y pueblo elige y luego viene el llanto ¡pasará lo mismo en chile,0
paren de poner a venezolanos arbitrando,0
que vergüenza la de los árbitros venezolanos ayer en el empate de chile laa tarjetas para un lado y para el otro no y detener mucho el juego y ahora en el brasil ecuador con el penal repetido árbitros pencas para partidos grandes así no se puede,0
los árbitros venezolanos no pueden dirigir eliminatorias son muy malos,0
por que hacen arbitrar a jueces venezolanos si no saben de futbol 🤦🏻‍♂️ brasil vs ecuador tenía q ser gol para que fuera válido 😒,0
hay que eliminar a todos los árbitros wn dejen de cagar los partidos con esos wns,0
la es una mafia asquerosa árbitros venezolanos para brasil y argentina,0
que escándalo estos árbitros venezolanos que les tirita la pera neymar tiró un penal de pacotilla que el arquero ecuatoriano atajó sin problema y lo hacen repetir ahora que convierte el regalo abrázate con los brazucas réferi,0
calmese doña ese dinero están en las ong refugios y albergues que reciben a los venezolanos que andan a pie pasando trabajo en busca de mejores condiciones no invente,0
que no arbitren más esas cagas de venezolanos,0
vergüenza y arrechera es lo que da estas escorias que vienen a cagarla imagen de los venezolanos de bien que vinimos a este país a trabajar honestamente estas basuras deben quedarse en venezuela porque se merecen a los chavistas,0
si la mismísima conmebol juega al clickbait no nos queda nada el comunicado dice que hay casos positivos en la delegación venezolana nada más,0
la selección venezolana presentó masivo brote de coronavirus tras llegar a brasil para la copa américa,0
así con los próceres del partido comunista no supieron administrador una universidad privada con profesores as brillantes despilfarro de los los 9 millones de dólares regalados por dictadura venezolana y van a saber gobernar un país 🤦🏾‍♂️,0
me ha tocado lamentablemente incidentes de ese tipo y la coincidencia es que han sido venezolana os no quieren discrimar pero al parecer su forma de interactuar socialmente es deficiente,0
🔵 lanzamiento publimigra la investigadora carolina stefoni compartió datos de su investigación sobre destacó alta calificación de la población venezolana migrante y la subutilización de esa capacidad por dificultades en validación de estudios y trámites generales 🧵,0
llegamos a mitad de año y venezuela sigue sin rumbo dios si necesitas a la oposición venezolana llévate la,0
que hace esta venezolana mantenida por piñera opinando de politica interna vayase directo a cucuta las patitas de estos miserables,0
escuché una venezolana emitir la frase la mujer que cuida a su hombre se cuida a sí misma y quedé pero es que,0
la venezolana entró a chile en forma ilegal que derechos tiene,0
la izquierda solo promete más confinamiento y no dicen como lo van a hacer pero es muy simple lo harán a la venezolana sin libertad de expresión y con datos truchos porque no hay otra manera de hacer esto,1
una alumna venezolana que llegó hace 3 meses me contó su terrible periplo a pie para llegar a chile ¿del paraíso socialista que en chile quieren copiar al infierno capitalista ¿la gente está loca o qué,0
top 3 mujeres venezolanas que probablemente te van a destruir la vida 1 gochas 2 maracuchas 3 llaneras,0
🎙️ directora nacional del servicio jesuita de migrantes habla en sobre las expulsiones masivas de extranjeros chile es el país que está actuando menos basado en derecho respecto de las personas venezolanas 📻,0
y ahora que opinas de perú cuando opinas de las dictaduras cubanas y venezolanas ahh y en nicaragua el comunismo apresado a líderes opositores verdad que ustedes son comunistas que solo les ocupa chile andaaaaaa que se quedarán con cola en nov y siempre,0
mafe si la mayoría tiene 18 y entre chilenos y argentinos se pelean por quienes son más tóxicos xd,0
siempre quiso superar a y vaya que lo consiguió que no hable nunca más e impostor las críticas de columnistas argentinos a fernández tras sus polémicos dichos via,0
vidal hizo bien la pega podría haber estado contra los argentinos también jajaja,0
los argentinos vinieron de los barcos piratas 😹😹😹,0
hay muchos argentinos jugando la eurocopa un ruso de apellido fernandes y un belga de apellido carrasco,0
segun los argentinos ellos no deciden de algo ellos son los creadores,0
mientras en se bloquean las imágenes de lo ocurrido con eriksen los argentinos de no se cansan de repetir una y otra vez todo y sin filtro ¡no entendieron nada 😠🤬,0
increíble que a los argentinos les de ansiedad una carta de un jugador en jueguito jajaja con mayor razón voy a dejar las celebraciones cuando haga goles con gotze,0
edwards patriota basado sólo en mi experiencia creo que los argentinos si tienen buen desarrollo cultural y en el ejemplo que pones de chile tienes razón pero hay que distinguir entre cultura y formación profesional nuestro pueblo lee cada vez menos y la cultura está ausente en muchos jóvenes,0
el otro día leí unos argentinos celebrando una broma sobre lo gay que era ver con razón están como están che háganse ver,1
cuando hice patrullaje en el puerto de antofagasta conocí camioneros argentinos eran de por ahí cerca a la 2da región claramente macri o fernández nunca los han visto morenos ojos rasgados estatura promedio,0
gk los argentinos siempre han sido cachetones,0
alguien ha expkicado porque los argentinos no quieren producur resulta que el gobierno les puso impuestos de 95 de laz utilidades cuyos recursos los utilizan para pagar bonos y tener cautivos a sus votantes medisntrs estos pagos y asi mantenerse en el poder y seguir robando,1
tanto problema con la uf…saben cómo se compra una propiedad en argentina usd en efectivo sí…maletines con plata nadie vende en pesos argentinos porque se deprecian a un ritmo brutal tal vez vamos en esa dirección,0
pregúntale a los argentinos,0
claro que los argentinos peronistas llegaron en este barco,0
fonia es igual que los argentinos terrible arrabalera pero se jura blanca en todo caso bella,0
alberto fernández los mexicanos vienen de los indios lo argentinos de a través de te falto decir que nos nos creemos europeos pero nuestra economía es como de un país africano en guerra civil,0
los argentinos son tan europeos que tienen una isla inglesa al lado,0
el presidente argentino alberto fernández desencadenó una tormenta en redes y un debate sobre la raza este miércoles,0
tras una polémica frase del presidente argentino en brasil y méxico lo acusan de “racista” fernández durante la conf de prensa q brindó dijo q “los mexicanos salieron de los indios los brasileros salieron de la selva pero nosotros los argentinos llegamos en barco de europa”,0
ahhh ese es alberto fernández 🧐como todos los argentinos que llegaron en barco 🤡🤡🤡,0
mathius a los argentinos se los trajeron los ingleses en los barcos jojojojojojojo pero muertos 🤪🤪🤪🤪,0
los argentinos son tan soberbios que no se bajan del pony se bajan del barco,0
algo les pasa a ustedes que continuamente aspiran a ser lo que no son estos morochos salteños y argentinos seguro están acomplejados porque la cumbia nació en colombia y ellos hubieran querido haber nacido allá lindas las caripelas europeas del alberto,0
me encantó como la señora se los cantó clarito hasta el conductor de programa quedó pegaoooooo se les olvida quienes son los verdaderos argentinos seguro pensó que era boliviana jajajaja,0
“los argentinos venimos de los barcos de europa”,0
pobre fernández es un imbecil pobres argentinos lidiando con este asno,0
ok puedo entender el que los mexicanos vengan de los indios y que los argentinos llegaron en los barcos pero ¿qué querrá decir alberto fernández con que los brasileños vienen de la selva ¿que son descendientes de tarzán ¡qué grande alberto todo un pensador,0
s arg ¡muchas gracias amigos argentinos esperemos que pronto comencemos a trabajar en conjunto con ustedes y todo el resto de la familia s 🙂,0
los argentinos en la pobreza por culpa de alverso,0
ese es el pensamiento de un peronista por suerte no todos los argentinos lo son ya es hora de que argentina abra los ojos y abandone el peronismo,0
porqué se molestan tanto con que a los indios les digan indios todos sabemos que los argentinos son pasados a 💩 pero tampoco debería ofenderte lo real tengo cara de india y cero que me molesta jajaja sé que mi abuela materna tenía algo de mapuche así que salí así no más po’,1
10 de junio día de la afirmación de los derechos argentinos sobre las islas malvinas georgias del sur y sandwich del sur y los espacios marítimos circundantes🇦🇷,0
el presidente de argentina alberto fernández ha pedido disculpas por su comentario polémico realizado durante la rueda de prensa junto al presidente de españa pedro sánchez en referencia a los orígenes de brasileños mexicanos y argentinos,0
estas como alberto fernández cuando dijo los argentinos llegaron en barcos desde europa 😂😂😂,0
lo peor de todo es que así como alberto habrán miles de argentinos que piensan igual jajaja,0
…275 ahora que los argentinos ya conocen lo que es una piñericosa… piensen lo terrible que es tener centenares de ellas… cuantas más alcanzará a mandarse bracitos cortos en lo poco que le queda,0
espn argentinos siempre agrandando a los suyos,0
convengamos que la pelotudez que dijo el presidente de argentina refleja lo que varios argentinos piensan de sí mismos por otro lado el chileno promedio se ve a sí mismo “menos indio” que el resto de sus vecinos latinoamericanos ambas posturas son la estupidez con patas,0
argentina nieto de argentinos y bisnieto de argentinos más atrás no importa y no vale,0
o sea en argentina no había ni una indigenita moliendo un maiz un cacique por ahí cazando jabalí un viejo tejiendo una hamaca unos carajitos montaos en una mata bajando mangos alguna webonada eso estaba pelao y los argentinos shegaron heshos shá con acento y todo ché,0
está hablando ni más ni menos que de los grandiosos aztecas vs los mapuches argentinos su origen es argentina no chile cierto llegaron migrantes europeos a la argentina también a chile pero ¿ningunear a los aztecas,0
guajajajajajajaja estos argentinos culiaos la cagan 🤣🤣🤣 toda la vida han sido agrandados y ahora están más cagados que palo de gallinero,0
una desafortunada frase del presidente alberto fernández para referirse al origen europeo de los argentinos generó polémica especialmente en brasil 📡 sigue la señal en vivo ➡,0
salta es parte de argentina estos artistas y este público son todos salteños es decir argentinos del noroeste seguro que este ignorante además de acomplejado querrá que el virus se lleve a unos cuantos morochitos para repoblar esa región con europeos,0
no lo dijo pero lo piensa de esas actitudes nacen todos los chistes sobre los argentinos y su ego,0
sobre la presencia y consumo de choripán en los estadios argentinos se ha concluido que es un elemento infaltable en la cancha trasciende cualquier distinción sociocultural es una pieza de identidad nacional el mejor choripan posible es el preparado en el estadio,0
qué espanto de presidente tienen los argentinos,0
este es versión oliva pero con corbata oliva es lo mismo pero mas wueona los argentinos copian todo la cagan 😄😄😄,0
no culpen a los argentinos de la sandez que dijo alberto fernández ¿imaginan si a los chilenos nos responsabilizaran de todas las estupideces que dice o hace nuestro presidente 🌚,0
crees que las condes es muy exclusivo hasta para eso eres bruto sirviente de argentinos si deseas hablar de exclusivo di vitacura o la dehesa que básico e ignorante eres serviente de argentinos,0
alberto fernández los mexicanos salieron de los indios los brasileños de la selva y los argentinos de europa,0
soy chileno y no nos metan en ese saco a ustedes los argentinos y los uruguayos les gusta creerse europeos cosa de ustedes nosotros orgullosos de nuestra herencia indígena,0
presidente fernández “los mexicanos salieron de los indios los brasileros de la selva pero los argentinos llegamos de los barcos”,0
iba a comentar que la frase original era re antigua que mi vieja se la escuchó a facundo cabral pero busqué y la frase original es los mexicanos descienden de los aztecas los peruanos de los incas y los argentinos de los barcos así que fernández la recordó como la mierda,0
comentarios di vi nos argentinos enfrentándose a españoles que podría salir mal después de la siesta,0
los argentinos según su presidente,0
vivi en mexico y alla habia un dicho los argentinos se suben al avion en arg como simples y comunes mortales y se bajan de el en mex como actores empresarios cientificos etc,0
siiiiiiii ya hubieron técnicos argentinos uruguayos paraguayos hondureño yugoslavos mexicanos y siempre ha sido igual entendamos es trabajos en base y proceso nooo es problema de técnico,0
cuanta ignorancia y petulancia como siempre los argentinos aqui en el sur de brasil no hay ningun xingu lo que mas hay son alemanes e italianos pomerode gramado canela joinvile,0
pero ppppero que hace este señor tuvo clases alguna vez de historia que le pasa los argentinos siguen creyendo que su nación es por la migración italiana que habia antes de la migración dinosaurios,0
tenía unos ahorros en pesos argentinos para cuando pudiera volver a viajar a chile hoy los tuve que usar me alcanzó para un kilo de pan una bolsita de té y dos papas 🤷🏻‍♂️,0
alberto fernández «los mexicanos salieron de los indios los brasileños de la selva y los argentinos llegamos en barcos de europa»,0
puros mecha tiesa y blancos mestizos argentinos se siente orgullosos de los dichos de su presidente que sepan que tiene como un 2 de raza aria como lo cree en verdad jsjs me dan penita,0
los argentinos dan mucha vergüenza en general me dan como pena ajena es mi cringe ese país culiao,0
a nosotros los argentinos nos trajeron los extraterrestres viste mientras que el resto de los humanos estaban aún comiendo tierra del suelo como las lombrices,0
chile chile inaceptable que este gobierno entreguista siga la senda de los cobardes campo de hielo es chileno ni un metro mas a lis argentinos cdsm,0
no hay escuchando que los argentinos llegaron en barco por eso son tan chetos,0
¿se olvidaron acaso como éramos los argentinos somos indios somos colla somos mapuche esta cara mía…son ese rostro somos argentinos argentinos en serio,0
los argentinos se creen europeos pero tiene todos los defectos y vicios de sudamérica y aún más profundos,0
argentinos qls con mala cuea 😶,0
los argentinos deben estar de muerte,0
jajajajajaja argentinos qls cagones,0
puta argentinos culiaos hoy tenían que ganar x la mierda rueda te salvaste esta vez,0
así como los uruguayos argentinos y brasileños llenan de tarjetas a los jugadores chilenos así debiera hacerlo tobar,0
valen hongos los comentarios del juvenal olmos elije además como mejor jugador al mas teatrero de los argentinos avala todo a los equipos grandes,0
que los jugadores argentinos son payasos igual que su técnico hijos de tigre,0
hermano están haciendo tiempo del minuto 75 los argentinos,0
porque los argentinos son tan teatreros hueonnnnnn🙂,0
como inventan estos argentinos jaja,0
los defensas argentinos le pegan a todo lo que se mueve,0
argentinos qls haciendo tiempo desde el minuto 50 ordinariez,0
la ruedapeta aguantó 2 minutos contra los argentinos 🤡,0
siempre es la misma 💩 con estos argentinos,0
las inscripciones son solo para argentinos saludos,0
nacionalizar ¿ pregúntale a los argentinos ignorante,0
están faltos de noticias periodistas penca aprendan de los argentinos solo fútbol no farándula,0
seguro que esos ciudadanos argentinos están contigo,0
por trayectoria sin dudas pero repito no me gustan los dts argentinos de la vieja guardia,0
gabriel arias recibió espectacular regalo de dos seleccionados argentinos que pasaron por racing,0
2012 que manera de ser tramposos estos argentinos de mierda loco y siempre le aguantan todo,0
0116 siii es sopita de mote para el frío castillo es de cajamarca y ese es un sombrero chotano el es de la ciudad de chota los argentinos se rien de ese nombre,0
a los argentinos hay que decirles que el tinto no se guarda en el refri,0
otra cosa que admiro en los argentinos es el amor por la música,0
jajajajaja igual sólo los argentinos sacan un tinto del refrigerador quedó mortal el ulpo 🤣,0
felicidades por tu alegria pero que pena es vivir en un país en el cual comprarse un celular es motivo de orgullo en un país capitalista es parecido a cambiar el cepillo de dientes pero los argentinos siguen votando a los k con el verso de la justicia social,0
hay muchos que apoyan a orrego hasta retwitteando fachos argentinos para atacar a ol la desesperación tiene cara de facho borreguitos,0
fulanit92 aaaj en espanol entonces vives de youtube y expediente fútbol 😅 no niego la historia la disfruto la leo la veo y los felicito pero la generación de mierda de argentinos menores de 30 años agrandados y en su puta vida han celebrado con la albiceleste no vengan a hablar de humildad ustedes,0
el presidente de argentina alberto fernández y su homólogo ruso vladimir putin han llegado a un acuerdo para que los laboratorios argentinos richmond comiencen a producir la vacuna sputnik v a partir de este domingo cuando llegarán el principio,0
colón en la liga y argentinos jrs en la libertadores están jugando un fútbol muy bonito de toque y técnica no todo es vértigo y táctica,0
anda a llorarle a los argentinos brasileros y uruguayos que los exterminaron su presidente se metio en una guerra que implico en la muerte del 90 del py,0
esto es lo que provoca sanchez incluso en chicos argentinos,0
vie en tiktok que las argentinas les dicen fifas a los onvres promedio y,0
amigo las mavinas son chilenas desde que se formó la capitania de chile durante la colonia no argentinas pero los masones no han permitido que las reclamemos,0
te explico yo di mi opinión de unas argentinas q quieren a las actrices fue una simple opinión esa cuenta empezó hablar mentiras q yo había ido a casa de viví sin permiso q era acosadora jamás he ido fueron los dueños de la galería los fueron y son amigos de ella,0
cuántas venezuelas argentinas bolivias se necesitan para despertar de la ignorancia,0
el domingo pasado un padre católico colombiano dijo en misa hasta satanás reconoce que dios existe y eso no lo limita para corromper curitas iglesias completas o gobiernos de cualquier parte del mundo reconocer a dios no es suficiente garantía de fe,0
le dije a un amigo colombiano puta el gallo vaca ahí quedó,0
pesos chilenos si porque 5 millones de pesos colombianos no rinden nada 1m clp,0
los colombianos están de acuerdo que rueda sacó al trotón divo este,0
detienen a dos colombianos en plena transacción de drogas en horario de toque de queda en valparaíso,0
diplomatico mas diplomatico soy que tengo licenciatura en estudios internacionales que ese colombianos hijo de puta corrupto,0
y por qué mejor sr titere no le pide permiso al matarife y se pone a trabajar y solucionar los problemas de los colombianos que hartos que si son,0
riosve que ella no haya salido no quiere decir que en venezuela hayan llegado más de 3 millones de colombianos a joder en su mayoría gracias,0
mardonesc y a los colombianos a antofagasta ah no…,0
que aburrido ver las noticias nunca están con el pueblo solo hablan de perdidas y desastres que les pasa no parecen colombianos a apoyar las manifestaciones a mostrar lo bueno de todo esto,0
eran mis vecinos colombianos jajaja voy a preparar mis audífonos entonces para no escuchar gritar a nadie jajaaj,0
tenían que ganar los sacoweas los colombianos los dirige rueda x la misma mierda,0
colombianos qls con raja 🙄,0
acabo de descubrir que tengo vecinos colombianos,0
la media cuea los colombianos jajaja son dueño de los minutos extras,0
f jajajajaja justamente otra llegada de arg dicho sea de paso se demoraron los colombianos parece,0
un regalito del arbitro para los colombianos,0
que irresponsables los colombianos de tener gente en el estadio 🤦‍♂️🤦‍♂️🤦‍♂️,0
dos de los mejores delanteros colombianos esta temporada fueron zapata y muriel rueda deja a muriel en la banca,0
porque los colombianos están con público y suspendieron la copa américa,0
esto pasa en colombia no más es cosa de ver el comportamiento de los colombianos en chile,0
ahhh pero mira que bien un fizcal de acuedo con la inmigración ilegal cuando esta ha traído una ola de narcotraficantes colombianos y sicarios a sueldo que bien la moral de este pesudo fiscal,1
hace rato ya tenemos carteles mexicanos operando en chile sicarios colombianos en el norte harto lanza motochorro que puede pasar,0
ahora multipliquemos esa cifra y sumemos colombianos,0
éste pedacito es macabro una cocina colombiana 😮😱🤮,0
¿por qué la policía colombiana es tan violenta visualpolitik vía,0
